,ID,Name,Date,Time,Event,Status,Latitude,Longitude,Maximum Wind,Minimum Pressure,Low Wind NE,Low Wind SE,Low Wind SW,Low Wind NW,Moderate Wind NE,Moderate Wind SE,Moderate Wind SW,Moderate Wind NW,High Wind NE,High Wind SE,High Wind SW,High Wind NW
41257,AL042000,            UNNAMED,20000808,1200,  , TD,28.2,74.2,30,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41258,AL042000,            UNNAMED,20000808,1800,  , TD,28.1,75.1,30,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41259,AL042000,            UNNAMED,20000809,0,  , TD,28.0,76.0,30,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41260,AL042000,            UNNAMED,20000809,600,  , TD,27.9,76.8,30,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41261,AL042000,            UNNAMED,20000809,1200,  , TD,27.9,77.4,30,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41262,AL042000,            UNNAMED,20000809,1800,  , TD,27.9,77.9,30,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41263,AL042000,            UNNAMED,20000810,0,  , TD,28.0,78.6,30,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41264,AL042000,            UNNAMED,20000810,600,  , TD,28.3,79.3,30,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41265,AL042000,            UNNAMED,20000810,1200,  , TD,28.7,78.9,30,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41266,AL042000,            UNNAMED,20000810,1800,  , TD,28.9,78.3,25,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41267,AL042000,            UNNAMED,20000811,0,  , TD,29.2,77.8,25,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41268,AL042000,            UNNAMED,20000811,600,  , TD,29.4,77.2,25,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41269,AL042000,            UNNAMED,20000811,1200,  , TD,29.6,76.5,25,1013,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41327,AL102000,           FLORENCE,20000910,1800,  , SD,30.9,70.9,30,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41328,AL102000,           FLORENCE,20000911,0,  , SD,30.8,71.3,30,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41329,AL102000,           FLORENCE,20000911,600,  , TD,30.7,71.8,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41330,AL102000,           FLORENCE,20000911,1200,  , TS,30.4,72.2,45,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41331,AL102000,           FLORENCE,20000911,1800,  , HU,30.1,72.6,65,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41332,AL102000,           FLORENCE,20000912,0,  , HU,30.1,72.7,65,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41333,AL102000,           FLORENCE,20000912,600,  , TS,30.2,72.8,60,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41334,AL102000,           FLORENCE,20000912,1200,  , TS,30.3,73.1,60,991,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41335,AL102000,           FLORENCE,20000912,1800,  , HU,30.6,73.3,65,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41336,AL102000,           FLORENCE,20000913,0,  , HU,30.8,73.7,65,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41337,AL102000,           FLORENCE,20000913,600,  , HU,30.7,74.0,65,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41338,AL102000,           FLORENCE,20000913,1200,  , TS,30.7,73.8,60,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41339,AL102000,           FLORENCE,20000913,1800,  , TS,30.5,73.7,55,989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41340,AL102000,           FLORENCE,20000914,0,  , TS,30.2,73.6,50,991,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41341,AL102000,           FLORENCE,20000914,600,  , TS,29.6,73.6,45,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41342,AL102000,           FLORENCE,20000914,1200,  , TS,29.5,73.4,45,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41343,AL102000,           FLORENCE,20000914,1800,  , TS,29.3,73.1,45,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41344,AL102000,           FLORENCE,20000915,0,  , TS,29.2,72.8,45,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41345,AL102000,           FLORENCE,20000915,600,  , TS,29.1,72.4,45,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41346,AL102000,           FLORENCE,20000915,1200,  , TS,29.8,71.2,50,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41363,AL112000,             GORDON,20000916,600,  , TS,22.9,86.6,50,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41364,AL112000,             GORDON,20000916,1200,  , TS,23.5,86.3,55,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41365,AL112000,             GORDON,20000916,1800,  , TS,24.3,85.9,60,983,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41366,AL112000,             GORDON,20000917,0,  , HU,25.2,85.4,65,985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41367,AL112000,             GORDON,20000917,600,  , HU,26.1,84.9,70,981,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41368,AL112000,             GORDON,20000917,1200,  , HU,27.1,84.3,65,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41369,AL112000,             GORDON,20000917,1800,  , HU,28.0,83.8,65,985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41370,AL112000,             GORDON,20000918,0,  , TS,28.9,83.4,60,989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41371,AL112000,             GORDON,20000918,300, L, TS,29.3,83.2,55,991,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41372,AL112000,             GORDON,20000918,600,  , TS,29.8,83.0,40,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41373,AL112000,             GORDON,20000918,1200,  , TD,31.0,82.3,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41406,AL122000,             HELENE,20000920,1800,  , TD,23.0,85.4,25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41407,AL122000,             HELENE,20000921,0,  , TD,23.9,86.1,25,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41408,AL122000,             HELENE,20000921,600,  , TS,24.9,86.6,35,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41409,AL122000,             HELENE,20000921,1200,  , TS,26.1,87.0,45,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41410,AL122000,             HELENE,20000921,1800,  , TS,27.1,87.1,60,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41411,AL122000,             HELENE,20000922,0,  , TS,28.4,87.2,60,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41412,AL122000,             HELENE,20000922,600,  , TS,29.5,87.2,50,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41413,AL122000,             HELENE,20000922,1200, L, TS,30.5,86.6,35,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41542,AL162000,             LESLIE,20001004,1200,  , SD,29.0,81.4,30,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41543,AL162000,             LESLIE,20001004,1800,  , SD,29.5,80.8,30,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41544,AL162000,             LESLIE,20001005,0,  , SD,29.7,79.9,30,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41545,AL162000,             LESLIE,20001005,600,  , SD,29.8,78.6,30,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41546,AL162000,             LESLIE,20001005,1200,  , TS,29.9,77.3,35,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41547,AL162000,             LESLIE,20001005,1800,  , TS,30.2,75.9,35,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41548,AL162000,             LESLIE,20001006,0,  , TS,30.3,74.3,35,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41549,AL162000,             LESLIE,20001006,600,  , TS,30.6,73.1,40,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41550,AL162000,             LESLIE,20001006,1200,  , TS,30.9,72.4,40,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41551,AL162000,             LESLIE,20001006,1800,  , TS,31.3,71.8,40,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41568,AL172000,            MICHAEL,20001015,1200,  , SD,30.0,71.2,30,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41569,AL172000,            MICHAEL,20001015,1800,  , SD,30.0,71.5,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41570,AL172000,            MICHAEL,20001016,0,  , SS,29.9,71.8,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41571,AL172000,            MICHAEL,20001016,600,  , SS,29.9,71.9,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41572,AL172000,            MICHAEL,20001016,1200,  , SS,29.7,71.7,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41573,AL172000,            MICHAEL,20001016,1800,  , SS,29.8,71.4,35,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41574,AL172000,            MICHAEL,20001017,0,  , TS,29.9,71.1,35,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41575,AL172000,            MICHAEL,20001017,600,  , TS,29.8,71.0,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41576,AL172000,            MICHAEL,20001017,1200,  , TS,29.8,70.9,55,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41577,AL172000,            MICHAEL,20001017,1800,  , HU,30.1,70.9,65,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41578,AL172000,            MICHAEL,20001018,0,  , HU,30.4,70.9,65,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41579,AL172000,            MICHAEL,20001018,600,  , HU,30.8,70.8,65,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41605,AL192000,            UNNAMED,20001025,1200,  , EX,23.5,70.9,35,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41606,AL192000,            UNNAMED,20001025,1800,  , SS,24.5,71.7,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41607,AL192000,            UNNAMED,20001026,0,  , SS,25.7,71.7,35,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41608,AL192000,            UNNAMED,20001026,600,  , SS,26.6,71.7,35,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41609,AL192000,            UNNAMED,20001026,1200,  , SS,27.4,71.8,40,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41610,AL192000,            UNNAMED,20001026,1800,  , SS,28.3,72.1,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41611,AL192000,            UNNAMED,20001027,0,  , SS,29.2,72.5,50,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41612,AL192000,            UNNAMED,20001027,600,  , SS,30.0,72.6,50,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41613,AL192000,            UNNAMED,20001027,1200,  , SS,30.9,72.5,50,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41646,AL012001,            ALLISON,20010611,0,  , SD,29.1,92.3,30,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41647,AL012001,            ALLISON,20010611,200, L, SD,29.6,91.6,30,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41648,AL012001,            ALLISON,20010611,600,  , SS,30.0,90.5,35,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41649,AL012001,            ALLISON,20010611,1200,  , SS,30.7,89.4,40,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41650,AL012001,            ALLISON,20010611,1800,  , SS,31.0,88.4,35,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41651,AL012001,            ALLISON,20010612,0,  , SD,31.3,87.4,25,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41685,AL032001,              BARRY,20010802,1200,  , TD,25.7,84.8,30,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41686,AL032001,              BARRY,20010802,1800,  , TS,26.2,84.9,45,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41687,AL032001,              BARRY,20010803,0,  , TS,26.4,85.6,40,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41688,AL032001,              BARRY,20010803,600,  , TS,26.6,86.3,35,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41689,AL032001,              BARRY,20010803,1200,  , TS,26.9,87.0,35,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41690,AL032001,              BARRY,20010803,1800,  , TS,26.8,87.2,35,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41691,AL032001,              BARRY,20010804,0,  , TD,26.7,87.5,30,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41692,AL032001,              BARRY,20010804,600,  , TD,26.6,87.8,30,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41693,AL032001,              BARRY,20010804,1200,  , TD,26.9,87.7,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41694,AL032001,              BARRY,20010804,1800,  , TS,27.1,87.5,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41695,AL032001,              BARRY,20010805,0,  , TS,27.3,87.3,35,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41696,AL032001,              BARRY,20010805,600,  , TS,27.5,86.7,40,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41697,AL032001,              BARRY,20010805,1200,  , TS,28.1,86.4,50,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41698,AL032001,              BARRY,20010805,1800,  , TS,28.6,86.4,60,991,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41699,AL032001,              BARRY,20010806,0,  , TS,29.5,86.3,60,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41700,AL032001,              BARRY,20010806,500, L, TS,30.4,86.3,60,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41701,AL032001,              BARRY,20010806,600,  , TS,30.6,86.4,60,991,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41748,AL052001,               DEAN,20010823,1800,  , WV,23.0,70.2,25,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41749,AL052001,               DEAN,20010824,0,  , LO,24.6,70.8,25,1013,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41750,AL052001,               DEAN,20010824,600,  , LO,26.6,70.7,25,1013,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41751,AL052001,               DEAN,20010824,1200,  , LO,28.6,70.7,25,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41752,AL052001,               DEAN,20010824,1800,  , LO,30.3,70.2,25,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41880,AL082001,          GABRIELLE,20010911,1800,  , TD,25.8,84.1,25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41881,AL082001,          GABRIELLE,20010912,0,  , TD,25.7,84.6,25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41882,AL082001,          GABRIELLE,20010912,600,  , TD,25.7,85.0,25,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41883,AL082001,          GABRIELLE,20010912,1200,  , TD,25.6,85.3,25,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41884,AL082001,          GABRIELLE,20010912,1800,  , TD,25.4,85.4,30,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41885,AL082001,          GABRIELLE,20010913,0,  , TD,25.1,85.7,30,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41886,AL082001,          GABRIELLE,20010913,600,  , TD,25.2,85.3,30,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41887,AL082001,          GABRIELLE,20010913,1200,  , TS,25.3,84.9,35,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41888,AL082001,          GABRIELLE,20010913,1800,  , TS,25.4,84.5,40,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41889,AL082001,          GABRIELLE,20010914,0,  , TS,25.4,84.1,45,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41890,AL082001,          GABRIELLE,20010914,600,  , TS,25.8,83.6,50,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41891,AL082001,          GABRIELLE,20010914,1200, L, TS,27.1,82.6,60,983,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41892,AL082001,          GABRIELLE,20010914,1800,  , TS,28.0,81.8,45,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41893,AL082001,          GABRIELLE,20010915,0,  , TS,28.6,81.4,40,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41894,AL082001,          GABRIELLE,20010915,600,  , TS,28.6,80.9,40,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41895,AL082001,          GABRIELLE,20010915,1200,  , TS,28.9,80.1,40,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41896,AL082001,          GABRIELLE,20010915,1800,  , TS,29.8,79.0,45,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41897,AL082001,          GABRIELLE,20010916,0,  , TS,30.4,77.9,50,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41898,AL082001,          GABRIELLE,20010916,600,  , TS,30.8,76.8,50,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42045,AL152001,           MICHELLE,20011105,600,  , HU,23.1,79.7,80,972,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42046,AL152001,           MICHELLE,20011105,1200, L, HU,24.3,78.0,80,974,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42047,AL152001,           MICHELLE,20011105,1800, L, HU,25.4,76.4,75,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42048,AL152001,           MICHELLE,20011106,0,  , EX,26.3,74.5,75,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42049,AL152001,           MICHELLE,20011106,600,  , EX,26.9,72.6,75,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42131,AL022002,             BERTHA,20020804,1800,  , TD,29.0,88.5,25,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42132,AL022002,             BERTHA,20020805,0,  , TS,29.3,89.2,35,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42133,AL022002,             BERTHA,20020805,100, I, TS,29.4,89.2,35,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42134,AL022002,             BERTHA,20020805,200, L, TS,29.4,89.3,35,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42135,AL022002,             BERTHA,20020805,600,  , TS,29.6,89.7,35,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42136,AL022002,             BERTHA,20020805,1200,  , TD,30.5,90.1,25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42137,AL022002,             BERTHA,20020805,1800,  , TD,30.9,90.6,20,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42138,AL022002,             BERTHA,20020806,0,  , TD,30.9,91.0,15,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42139,AL022002,             BERTHA,20020806,600,  , TD,30.8,91.4,15,1013,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42140,AL022002,             BERTHA,20020806,1200,  , TD,30.6,91.5,15,1013,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42141,AL022002,             BERTHA,20020806,1800,  , TD,30.3,91.6,15,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42142,AL022002,             BERTHA,20020807,0,  , TD,30.0,91.7,20,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42143,AL022002,             BERTHA,20020807,600,  , TD,29.7,92.2,20,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42144,AL022002,             BERTHA,20020807,1200,  , TD,29.4,92.7,25,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42145,AL022002,             BERTHA,20020807,1800,  , TD,29.0,93.2,25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42156,AL032002,          CRISTOBAL,20020806,600,  , TD,31.1,77.0,30,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42157,AL032002,          CRISTOBAL,20020806,1200,  , TD,30.7,76.6,30,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42158,AL032002,          CRISTOBAL,20020806,1800,  , TS,30.4,76.4,35,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42159,AL032002,          CRISTOBAL,20020807,0,  , TS,30.1,76.2,40,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42160,AL032002,          CRISTOBAL,20020807,600,  , TS,29.7,76.2,40,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42161,AL032002,          CRISTOBAL,20020807,1200,  , TS,29.4,76.0,40,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42162,AL032002,          CRISTOBAL,20020807,1800,  , TS,29.7,75.7,40,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42163,AL032002,          CRISTOBAL,20020808,0,  , TS,29.7,75.3,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42164,AL032002,          CRISTOBAL,20020808,600,  , TS,29.7,74.9,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42165,AL032002,          CRISTOBAL,20020808,1200,  , TS,29.9,74.0,45,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42166,AL032002,          CRISTOBAL,20020808,1800,  , TS,31.0,72.0,45,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42193,AL052002,            EDOUARD,20020901,1800,  , TD,29.2,78.8,30,1013,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42194,AL052002,            EDOUARD,20020902,0,  , TD,29.7,79.1,30,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42195,AL052002,            EDOUARD,20020902,600,  , TS,30.1,79.7,35,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42196,AL052002,            EDOUARD,20020902,1200,  , TS,30.4,79.6,35,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42197,AL052002,            EDOUARD,20020902,1800,  , TS,30.5,79.0,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42198,AL052002,            EDOUARD,20020903,0,  , TS,30.5,78.6,35,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42199,AL052002,            EDOUARD,20020903,600,  , TS,30.4,78.5,35,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42200,AL052002,            EDOUARD,20020903,1200,  , TS,30.4,78.4,55,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42201,AL052002,            EDOUARD,20020903,1800,  , TS,30.0,79.0,45,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42202,AL052002,            EDOUARD,20020904,0,  , TS,29.9,79.1,40,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42203,AL052002,            EDOUARD,20020904,600,  , TS,29.9,79.5,35,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42204,AL052002,            EDOUARD,20020904,1200,  , TS,29.9,79.8,35,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42205,AL052002,            EDOUARD,20020904,1800,  , TS,29.7,80.5,35,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42206,AL052002,            EDOUARD,20020905,0,  , TS,29.4,81.0,35,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42207,AL052002,            EDOUARD,20020905,45, L, TS,29.4,81.1,35,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42208,AL052002,            EDOUARD,20020905,600,  , TD,29.2,81.6,25,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42209,AL052002,            EDOUARD,20020905,1200,  , TD,28.9,82.4,20,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42210,AL052002,            EDOUARD,20020905,1800,  , TD,28.6,83.4,20,1011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42211,AL052002,            EDOUARD,20020906,0,  , TD,28.4,83.9,20,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42212,AL052002,            EDOUARD,20020906,600,  , TD,28.3,84.7,20,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42213,AL052002,            EDOUARD,20020906,1200,  , TD,28.5,86.0,20,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
